,Year,Institution_ID,Source_ID,Variant_Label,Experiment_ID,Annual_Mean_Temp
52,1952,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,14.32874134543868
53,1953,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,14.218399280475763
54,1954,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,14.253029821942006
55,1955,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,14.22451625086205
56,1956,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,14.209901231005523
57,1957,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,14.198832196189562
58,1958,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,14.140047855937274
59,1959,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,14.285924104869132
60,1960,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,14.277683390572824
61,1961,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,14.261201985872946
62,1962,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,14.24238893816103
63,1963,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,14.163125677201885
64,1964,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,14.171064494350473
65,1965,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,14.24480515692562
66,1966,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,14.13134023781401
67,1967,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,14.092872741755706
68,1968,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,14.125910055762626
69,1969,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,13.969320856942064
70,1970,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,14.089729258055938
71,1971,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,14.213264317785445
72,1972,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,14.330058355787779
73,1973,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,14.347615007825015
74,1974,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,14.292524111522276
75,1975,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,14.160098260950505
76,1976,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,14.18949451138964
77,1977,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,14.247455811780334
78,1978,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,14.260976270324361
79,1979,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,14.288725403247895
80,1980,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,14.408197550570664
81,1981,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,14.539786815801754
82,1982,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,14.52445611413703
83,1983,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,14.36886661596263
84,1984,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,14.454116087379985
85,1985,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,14.458119057606558
86,1986,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,14.53150792354434
87,1987,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,14.583127176692315
88,1988,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,14.588277058880607
89,1989,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,14.62423200693845
90,1990,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,14.700707156040016
91,1991,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,14.684683521445601
92,1992,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,14.540660017106838
93,1993,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,14.646157744423556
94,1994,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,14.766611501574433
95,1995,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,14.746334024388437
96,1996,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,14.703459335787104
97,1997,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,14.819760077357316
98,1998,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,14.818010490339141
99,1999,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,14.849912484692018
100,2000,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,14.801745392147346
101,2001,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,14.894147195248804
102,2002,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,15.017235963686518
103,2003,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,14.946004560634394
104,2004,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,15.02803095324686
105,2005,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,15.060773721456021
106,2006,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,15.03611039957503
107,2007,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,15.090603132520771
108,2008,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,15.1642710152521
109,2009,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,15.193311017569954
110,2010,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,15.21392476374446
111,2011,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,15.31360193999909
112,2012,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,15.341120276779781
113,2013,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,15.329024078291269
114,2014,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,15.376073063859295
115,2015,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,15.495335914999322
116,2016,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,15.469343844807412
117,2017,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,15.456708749712638
118,2018,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,15.527759037263742
119,2019,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,15.598108520693174
120,2020,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,15.612430091574991
121,2021,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,15.695634222188895
122,2022,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,15.769909889847929
123,2023,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,15.783055993806256
124,2024,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,15.831262779205082
125,2025,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,15.920569070508945
126,2026,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,15.95451893532504
127,2027,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,16.072346756060327
128,2028,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,16.056266050650795
129,2029,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,16.192766356024652
130,2030,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,16.225391431181663
131,2031,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,16.224246532958023
132,2032,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,16.18515193209154
133,2033,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,16.281382373399605
134,2034,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,16.28497317641196
135,2035,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,16.283460021462975
136,2036,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,16.307638074548354
137,2037,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,16.465058501241575
138,2038,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,16.50232289675894
139,2039,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,16.575942384471222
140,2040,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,16.655207295265242
141,2041,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,16.674098693642115
142,2042,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,16.684478344827717
143,2043,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,16.78354281531766
144,2044,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,16.785527548660394
145,2045,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,16.82174350292809
146,2046,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,16.96700300110112
147,2047,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,16.871069144408825
148,2048,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,16.95891740232431
149,2049,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,17.0584383381801
150,2050,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,17.15453396863577
151,2051,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,17.220552963915512
152,2052,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,17.305677722926827
153,2053,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,17.32476944141331
154,2054,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,17.394968155655143
155,2055,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,17.64863005367431
156,2056,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,17.835740027558828
157,2057,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,17.89212214389785
158,2058,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,17.952647836887948
159,2059,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,17.996498752492894
160,2060,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,17.905691101365125
161,2061,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,17.93548640138169
162,2062,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,17.884405341324346
163,2063,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,18.003228869866312
164,2064,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,18.370795803109406
165,2065,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,18.557023141876446
166,2066,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,18.521462540882045
167,2067,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,18.547080929914312
168,2068,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,18.624427231661596
169,2069,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,18.67484409901218
170,2070,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,18.75326809119246
171,2071,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,18.736441405258407
172,2072,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,18.831284103621005
173,2073,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,18.86065253446468
174,2074,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,19.000954299176765
175,2075,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,19.11653110413744
176,2076,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,19.24011573048975
177,2077,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,19.342973433663126
178,2078,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,19.45130709005714
179,2079,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,19.42153769909989
180,2080,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,19.481868016895667
181,2081,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,19.518978415986695
182,2082,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,19.51210405682844
183,2083,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,19.589967538010537
184,2084,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,19.644342270616303
185,2085,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,19.716711360463975
186,2086,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,19.852057007807755
187,2087,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,19.958168453795945
188,2088,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,20.048162168301243
189,2089,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,20.07166501638882
190,2090,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,20.133659940095814
191,2091,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,20.304290266141777
192,2092,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,20.45654429717604
193,2093,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,20.532057982918296
194,2094,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,20.54225277264848
195,2095,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,20.575433667031948
196,2096,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,20.601130511881024
197,2097,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,20.5989807442491
198,2098,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,20.742251203567566
199,2099,MOHC,HadGEM3-GC3.05,r001i1p02832,rcp85,20.97344897540687
0,1900,MOHC,CCSM4,r1i1p1,rcp85,13.330762241010627
1,1901,MOHC,CCSM4,r1i1p1,rcp85,13.514080560552292
2,1902,MOHC,CCSM4,r1i1p1,rcp85,13.441309292967604
3,1903,MOHC,CCSM4,r1i1p1,rcp85,12.752617045992691
4,1904,MOHC,CCSM4,r1i1p1,rcp85,12.77720462752127
5,1905,MOHC,CCSM4,r1i1p1,rcp85,13.080182273942299
6,1906,MOHC,CCSM4,r1i1p1,rcp85,13.035466144360925
7,1907,MOHC,CCSM4,r1i1p1,rcp85,13.072966624370954
8,1908,MOHC,CCSM4,r1i1p1,rcp85,13.283479578765133
9,1909,MOHC,CCSM4,r1i1p1,rcp85,13.507036768115476
10,1910,MOHC,CCSM4,r1i1p1,rcp85,13.371834378216763
11,1911,MOHC,CCSM4,r1i1p1,rcp85,13.20601379916282
12,1912,MOHC,CCSM4,r1i1p1,rcp85,13.23256136890092
13,1913,MOHC,CCSM4,r1i1p1,rcp85,13.212097253857872
14,1914,MOHC,CCSM4,r1i1p1,rcp85,13.32777353548677
15,1915,MOHC,CCSM4,r1i1p1,rcp85,13.32896391740866
16,1916,MOHC,CCSM4,r1i1p1,rcp85,13.46949428646228
17,1917,MOHC,CCSM4,r1i1p1,rcp85,13.483718200463104
18,1918,MOHC,CCSM4,r1i1p1,rcp85,13.345980460224409
19,1919,MOHC,CCSM4,r1i1p1,rcp85,13.443108883602754
20,1920,MOHC,CCSM4,r1i1p1,rcp85,13.544452720756768
21,1921,MOHC,CCSM4,r1i1p1,rcp85,13.428712042717045
22,1922,MOHC,CCSM4,r1i1p1,rcp85,13.49243460622128
23,1923,MOHC,CCSM4,r1i1p1,rcp85,13.595677180374082
24,1924,MOHC,CCSM4,r1i1p1,rcp85,13.707849157389653
25,1925,MOHC,CCSM4,r1i1p1,rcp85,13.514528168780805
26,1926,MOHC,CCSM4,r1i1p1,rcp85,13.545973449624322
27,1927,MOHC,CCSM4,r1i1p1,rcp85,13.785197180287831
28,1928,MOHC,CCSM4,r1i1p1,rcp85,13.62207819704934
29,1929,MOHC,CCSM4,r1i1p1,rcp85,13.401877887690246
30,1930,MOHC,CCSM4,r1i1p1,rcp85,13.646268763619199
31,1931,MOHC,CCSM4,r1i1p1,rcp85,13.747250820555484
32,1932,MOHC,CCSM4,r1i1p1,rcp85,13.49181935687981
33,1933,MOHC,CCSM4,r1i1p1,rcp85,13.389419378955
34,1934,MOHC,CCSM4,r1i1p1,rcp85,13.519292850172192
35,1935,MOHC,CCSM4,r1i1p1,rcp85,13.341621712203933
36,1936,MOHC,CCSM4,r1i1p1,rcp85,13.564190055242706
37,1937,MOHC,CCSM4,r1i1p1,rcp85,13.627679566737802
38,1938,MOHC,CCSM4,r1i1p1,rcp85,13.591091583462388
39,1939,MOHC,CCSM4,r1i1p1,rcp85,13.647006252025655
40,1940,MOHC,CCSM4,r1i1p1,rcp85,13.730467089545598
41,1941,MOHC,CCSM4,r1i1p1,rcp85,13.676688730875815
42,1942,MOHC,CCSM4,r1i1p1,rcp85,13.584409146307424
43,1943,MOHC,CCSM4,r1i1p1,rcp85,13.622383563135314
44,1944,MOHC,CCSM4,r1i1p1,rcp85,13.564162331042434
45,1945,MOHC,CCSM4,r1i1p1,rcp85,13.53564497191755
46,1946,MOHC,CCSM4,r1i1p1,rcp85,13.609970836381484
47,1947,MOHC,CCSM4,r1i1p1,rcp85,13.718088635736144
48,1948,MOHC,CCSM4,r1i1p1,rcp85,13.708792695257072
49,1949,MOHC,CCSM4,r1i1p1,rcp85,13.505429065136996
50,1950,MOHC,CCSM4,r1i1p1,rcp85,13.524642726184188
51,1951,MOHC,CCSM4,r1i1p1,rcp85,13.698092100270228
52,1952,MOHC,CCSM4,r1i1p1,rcp85,13.748712489415889
53,1953,MOHC,CCSM4,r1i1p1,rcp85,13.712994997247748
54,1954,MOHC,CCSM4,r1i1p1,rcp85,13.630974790186341
55,1955,MOHC,CCSM4,r1i1p1,rcp85,13.647328800493204
56,1956,MOHC,CCSM4,r1i1p1,rcp85,13.717960576635738
57,1957,MOHC,CCSM4,r1i1p1,rcp85,13.759541412149936
58,1958,MOHC,CCSM4,r1i1p1,rcp85,13.66476947719062
59,1959,MOHC,CCSM4,r1i1p1,rcp85,13.742079748966448
60,1960,MOHC,CCSM4,r1i1p1,rcp85,13.712011467314682
61,1961,MOHC,CCSM4,r1i1p1,rcp85,13.594712655926202
62,1962,MOHC,CCSM4,r1i1p1,rcp85,13.570310915352435
63,1963,MOHC,CCSM4,r1i1p1,rcp85,13.426568430966599
64,1964,MOHC,CCSM4,r1i1p1,rcp85,13.438782830768067
65,1965,MOHC,CCSM4,r1i1p1,rcp85,13.526062864233365
66,1966,MOHC,CCSM4,r1i1p1,rcp85,13.526372591314384
67,1967,MOHC,CCSM4,r1i1p1,rcp85,13.496262662937854
68,1968,MOHC,CCSM4,r1i1p1,rcp85,13.66935730905468
69,1969,MOHC,CCSM4,r1i1p1,rcp85,13.902392417011676
70,1970,MOHC,CCSM4,r1i1p1,rcp85,13.804655432233398
71,1971,MOHC,CCSM4,r1i1p1,rcp85,13.580400915201887
72,1972,MOHC,CCSM4,r1i1p1,rcp85,13.721044211798102
73,1973,MOHC,CCSM4,r1i1p1,rcp85,13.697645163175343
74,1974,MOHC,CCSM4,r1i1p1,rcp85,13.773872550332044
75,1975,MOHC,CCSM4,r1i1p1,rcp85,13.858822560763985
76,1976,MOHC,CCSM4,r1i1p1,rcp85,14.027070698894844
77,1977,MOHC,CCSM4,r1i1p1,rcp85,13.919690141545344
78,1978,MOHC,CCSM4,r1i1p1,rcp85,13.872760440307864
79,1979,MOHC,CCSM4,r1i1p1,rcp85,13.928917571128094
80,1980,MOHC,CCSM4,r1i1p1,rcp85,14.036519757009183
81,1981,MOHC,CCSM4,r1i1p1,rcp85,14.106194315073397
82,1982,MOHC,CCSM4,r1i1p1,rcp85,13.981549565893914
83,1983,MOHC,CCSM4,r1i1p1,rcp85,13.839127295523236
84,1984,MOHC,CCSM4,r1i1p1,rcp85,13.855919891305462
85,1985,MOHC,CCSM4,r1i1p1,rcp85,13.90335037643706
86,1986,MOHC,CCSM4,r1i1p1,rcp85,14.086385711262034
87,1987,MOHC,CCSM4,r1i1p1,rcp85,14.133479865460792
88,1988,MOHC,CCSM4,r1i1p1,rcp85,13.97902249338352
89,1989,MOHC,CCSM4,r1i1p1,rcp85,14.014303895122405
90,1990,MOHC,CCSM4,r1i1p1,rcp85,14.20430594758259
91,1991,MOHC,CCSM4,r1i1p1,rcp85,14.216835432264707
92,1992,MOHC,CCSM4,r1i1p1,rcp85,13.999202825570341
93,1993,MOHC,CCSM4,r1i1p1,rcp85,14.181474029066273
94,1994,MOHC,CCSM4,r1i1p1,rcp85,13.9897891606743
95,1995,MOHC,CCSM4,r1i1p1,rcp85,13.966480825050498
96,1996,MOHC,CCSM4,r1i1p1,rcp85,14.005509683589317
97,1997,MOHC,CCSM4,r1i1p1,rcp85,14.210794643123405
98,1998,MOHC,CCSM4,r1i1p1,rcp85,14.418611068014611
99,1999,MOHC,CCSM4,r1i1p1,rcp85,14.368466689176891
100,2000,MOHC,CCSM4,r1i1p1,rcp85,14.459688586061324
101,2001,MOHC,CCSM4,r1i1p1,rcp85,14.633829642685583
102,2002,MOHC,CCSM4,r1i1p1,rcp85,14.644698754935687
103,2003,MOHC,CCSM4,r1i1p1,rcp85,14.451231057824337
104,2004,MOHC,CCSM4,r1i1p1,rcp85,14.513854159560474
105,2005,MOHC,CCSM4,r1i1p1,rcp85,14.60074205661155
106,2006,MOHC,CCSM4,r1i1p1,rcp85,14.640791253569276
107,2007,MOHC,CCSM4,r1i1p1,rcp85,14.620789574119874
108,2008,MOHC,CCSM4,r1i1p1,rcp85,14.622911463097509
109,2009,MOHC,CCSM4,r1i1p1,rcp85,14.646644437526577
110,2010,MOHC,CCSM4,r1i1p1,rcp85,14.737595116943133
111,2011,MOHC,CCSM4,r1i1p1,rcp85,14.579843516917407
112,2012,MOHC,CCSM4,r1i1p1,rcp85,14.559126015618787
113,2013,MOHC,CCSM4,r1i1p1,rcp85,14.591611338436875
114,2014,MOHC,CCSM4,r1i1p1,rcp85,14.838502639456946
115,2015,MOHC,CCSM4,r1i1p1,rcp85,14.847954667197456
116,2016,MOHC,CCSM4,r1i1p1,rcp85,14.85441621128239
117,2017,MOHC,CCSM4,r1i1p1,rcp85,14.867438319957422
118,2018,MOHC,CCSM4,r1i1p1,rcp85,14.942817858155507
119,2019,MOHC,CCSM4,r1i1p1,rcp85,14.98861325664285
120,2020,MOHC,CCSM4,r1i1p1,rcp85,14.81397455223581
121,2021,MOHC,CCSM4,r1i1p1,rcp85,14.957542636235077
122,2022,MOHC,CCSM4,r1i1p1,rcp85,14.999672586690998
123,2023,MOHC,CCSM4,r1i1p1,rcp85,15.188125137876753
124,2024,MOHC,CCSM4,r1i1p1,rcp85,15.072029931588524
125,2025,MOHC,CCSM4,r1i1p1,rcp85,15.215554951298186
126,2026,MOHC,CCSM4,r1i1p1,rcp85,15.261775193184064
127,2027,MOHC,CCSM4,r1i1p1,rcp85,15.221757754506344
128,2028,MOHC,CCSM4,r1i1p1,rcp85,15.192882506898732
129,2029,MOHC,CCSM4,r1i1p1,rcp85,15.312623298961109
130,2030,MOHC,CCSM4,r1i1p1,rcp85,15.33040807913327
131,2031,MOHC,CCSM4,r1i1p1,rcp85,15.267908253674024
132,2032,MOHC,CCSM4,r1i1p1,rcp85,15.34515647838844
133,2033,MOHC,CCSM4,r1i1p1,rcp85,15.52063629687376
134,2034,MOHC,CCSM4,r1i1p1,rcp85,15.42925383213678
135,2035,MOHC,CCSM4,r1i1p1,rcp85,15.430219894370488
136,2036,MOHC,CCSM4,r1i1p1,rcp85,15.430083014621497
137,2037,MOHC,CCSM4,r1i1p1,rcp85,15.560631546415827
138,2038,MOHC,CCSM4,r1i1p1,rcp85,15.440550425847478
139,2039,MOHC,CCSM4,r1i1p1,rcp85,15.534699508049227
140,2040,MOHC,CCSM4,r1i1p1,rcp85,15.546766210917143
141,2041,MOHC,CCSM4,r1i1p1,rcp85,15.700022741549967
142,2042,MOHC,CCSM4,r1i1p1,rcp85,15.710881817339585
143,2043,MOHC,CCSM4,r1i1p1,rcp85,15.66894515335663
144,2044,MOHC,CCSM4,r1i1p1,rcp85,15.797323802596793
145,2045,MOHC,CCSM4,r1i1p1,rcp85,15.867572848919961
146,2046,MOHC,CCSM4,r1i1p1,rcp85,15.85737736870049
147,2047,MOHC,CCSM4,r1i1p1,rcp85,15.799507305504306
148,2048,MOHC,CCSM4,r1i1p1,rcp85,15.801648209035037
149,2049,MOHC,CCSM4,r1i1p1,rcp85,15.874611487457651
150,2050,MOHC,CCSM4,r1i1p1,rcp85,15.953744438907892
151,2051,MOHC,CCSM4,r1i1p1,rcp85,16.00227251648947
152,2052,MOHC,CCSM4,r1i1p1,rcp85,16.074073452083613
153,2053,MOHC,CCSM4,r1i1p1,rcp85,16.02410364109763
154,2054,MOHC,CCSM4,r1i1p1,rcp85,15.99424685216558
155,2055,MOHC,CCSM4,r1i1p1,rcp85,16.172633501537494
156,2056,MOHC,CCSM4,r1i1p1,rcp85,16.24949296877809
157,2057,MOHC,CCSM4,r1i1p1,rcp85,16.26442608387635
158,2058,MOHC,CCSM4,r1i1p1,rcp85,16.351034871043094
159,2059,MOHC,CCSM4,r1i1p1,rcp85,16.41814660114122
160,2060,MOHC,CCSM4,r1i1p1,rcp85,16.44874348057733
161,2061,MOHC,CCSM4,r1i1p1,rcp85,16.391591415251202
162,2062,MOHC,CCSM4,r1i1p1,rcp85,16.63974631020663
163,2063,MOHC,CCSM4,r1i1p1,rcp85,16.686044019730883
164,2064,MOHC,CCSM4,r1i1p1,rcp85,16.58237993952204
165,2065,MOHC,CCSM4,r1i1p1,rcp85,16.70333479494798
166,2066,MOHC,CCSM4,r1i1p1,rcp85,16.74926066086013
167,2067,MOHC,CCSM4,r1i1p1,rcp85,16.774828162501098
168,2068,MOHC,CCSM4,r1i1p1,rcp85,16.766707582380587
169,2069,MOHC,CCSM4,r1i1p1,rcp85,16.87964013106382
170,2070,MOHC,CCSM4,r1i1p1,rcp85,17.050291582985864
171,2071,MOHC,CCSM4,r1i1p1,rcp85,16.977883700298953
172,2072,MOHC,CCSM4,r1i1p1,rcp85,16.87722634606432
173,2073,MOHC,CCSM4,r1i1p1,rcp85,16.852536882229625
174,2074,MOHC,CCSM4,r1i1p1,rcp85,17.099709326244334
175,2075,MOHC,CCSM4,r1i1p1,rcp85,17.250240478512435
176,2076,MOHC,CCSM4,r1i1p1,rcp85,17.20778337616989
177,2077,MOHC,CCSM4,r1i1p1,rcp85,17.283573096799884
178,2078,MOHC,CCSM4,r1i1p1,rcp85,17.45341942431048
179,2079,MOHC,CCSM4,r1i1p1,rcp85,17.56589872439302
180,2080,MOHC,CCSM4,r1i1p1,rcp85,17.378459846801455
181,2081,MOHC,CCSM4,r1i1p1,rcp85,17.500579471052898
182,2082,MOHC,CCSM4,r1i1p1,rcp85,17.535841721210158
183,2083,MOHC,CCSM4,r1i1p1,rcp85,17.582332075055742
184,2084,MOHC,CCSM4,r1i1p1,rcp85,17.547447073168936
185,2085,MOHC,CCSM4,r1i1p1,rcp85,17.53661303235484
186,2086,MOHC,CCSM4,r1i1p1,rcp85,17.666593195958484
187,2087,MOHC,CCSM4,r1i1p1,rcp85,17.731789992477214
188,2088,MOHC,CCSM4,r1i1p1,rcp85,17.879189198062733
189,2089,MOHC,CCSM4,r1i1p1,rcp85,17.930820113834113
190,2090,MOHC,CCSM4,r1i1p1,rcp85,18.07583257223008
191,2091,MOHC,CCSM4,r1i1p1,rcp85,18.020285607488844
192,2092,MOHC,CCSM4,r1i1p1,rcp85,18.113971599453134
193,2093,MOHC,CCSM4,r1i1p1,rcp85,18.088052529774306
194,2094,MOHC,CCSM4,r1i1p1,rcp85,17.893162570523454
195,2095,MOHC,CCSM4,r1i1p1,rcp85,18.10617413258848
196,2096,MOHC,CCSM4,r1i1p1,rcp85,18.144939643685905
197,2097,MOHC,CCSM4,r1i1p1,rcp85,17.98033949733286
198,2098,MOHC,CCSM4,r1i1p1,rcp85,18.119077545767563
199,2099,MOHC,CCSM4,r1i1p1,rcp85,18.416920093329367
0,1900,MOHC,HadGEM3-GC3.05,r001i1p00000,rcp85,14.08682324328842
1,1901,MOHC,HadGEM3-GC3.05,r001i1p00000,rcp85,14.192554936877592
2,1902,MOHC,HadGEM3-GC3.05,r001i1p00000,rcp85,14.023954759040583
3,1903,MOHC,HadGEM3-GC3.05,r001i1p00000,rcp85,13.901221938887593
4,1904,MOHC,HadGEM3-GC3.05,r001i1p00000,rcp85,13.991665665953796
